book_id,chunk_index,loss,perplexity
2544,0,5.866687774658203,353.0775688782086
2544,1,5.676782608032227,292.00841140421977
2544,2,5.496355056762695,243.80166752834748
2544,3,5.4590654373168945,234.87781372147296
2544,4,5.541126728057861,254.96511402590932
2544,5,5.866968631744385,353.17674714220703
2544,6,5.636564254760742,280.49734362091476
2544,7,5.616209030151367,274.8454748641666
2544,8,6.004288673400879,405.16268321432244
2544,9,5.754937648773193,315.74585976871805
2544,10,5.827596664428711,339.54166512393766
2544,11,5.7125043869018555,302.6280176837
2544,12,5.392251014709473,219.69737137528946
2544,13,5.6396074295043945,281.3522462018901
2544,14,5.762730598449707,318.2160639516149
2544,15,5.693848609924316,297.03459393767844
2544,16,5.236621856689453,188.03382308777842
2544,17,5.7423295974731445,311.78991058010763
2544,18,5.667327880859375,289.26056209456675
2544,19,5.524892807006836,250.85944620466097
2544,20,5.504031658172607,245.68043781198725
3129,0,5.825379371643066,338.7896358820445
3129,1,5.991340637207031,399.9504391102256
3129,2,5.841619491577148,344.3365394791814
3129,3,6.137422561645508,462.8590414614375
3247,0,5.81954288482666,336.8180537918784
3247,1,5.5589704513549805,259.555473728884
3247,2,5.29789924621582,199.9163934135816
3247,3,5.152012825012207,172.77891426796754
3247,4,5.328361988067627,206.1001030853129
3247,5,5.527636528015137,251.54867963708813
3247,6,5.318055152893066,203.98677287479973
3247,7,5.294325828552246,199.20328352068998
3247,8,5.436977386474609,229.7466974223542
3247,9,5.205412864685059,182.25610434660234
3247,10,4.987400531768799,146.55496294290717
3247,11,5.064919471740723,158.36768848589685
3247,12,5.835201740264893,342.1337492416692
3247,13,5.397513389587402,220.85654864077202
3247,14,5.3367156982421875,207.8290149735952
3247,15,5.380073547363281,217.0382374280527
3247,16,5.587605953216553,267.09541476053755
3247,17,5.871790885925293,354.88396820634233
3247,18,5.643411636352539,282.4246067911152
3247,19,5.334407806396484,207.3499211456589
3247,20,5.414846420288086,224.71803089785135
3247,21,5.250981330871582,190.75336880961092
3247,22,5.44823694229126,232.34816136602407
3247,23,5.8503923416137695,347.3706417046546
3247,24,5.421197414398193,226.14975541310451
3247,25,5.3939008712768555,220.06013970185398
3247,26,5.552032470703125,257.7609153781304
3247,27,5.769967079162598,320.52718045047317
3247,28,5.762844085693359,318.25217946488493
3247,29,5.6389970779418945,281.1805748140872
3247,30,5.614640235900879,274.4146368998494
3247,31,5.627350330352783,277.9247324231394
3247,32,5.203953266143799,181.99027764988546
3340,0,5.7905378341674805,327.18895045897995
3340,1,5.641870021820068,281.9895523422507
3340,2,5.7185893058776855,304.47509862084206
3340,3,5.4702911376953125,237.52933643909284
3340,4,5.651684761047363,284.7708327075783
3340,5,5.705543518066406,300.5287784873396
3340,6,5.527004241943359,251.38967918276313
3340,7,5.47105598449707,237.71107948632633
3340,8,5.390780448913574,219.37452937387908
3340,9,5.5992960929870605,270.23611936188985
3340,10,5.473182201385498,238.2170425010369
3340,11,5.169305324554443,175.7926762020902
3340,12,5.4883341789245605,241.8539856375401
3340,13,5.56787633895874,261.87736952965736
3340,14,5.464276313781738,236.10492738528933
3340,15,5.396086692810059,220.54167798045813
3340,16,5.578037261962891,264.55184990217083
3340,17,5.5545654296875,258.41464078486064
3340,18,5.570159912109375,262.47606898630625
3340,19,5.559355735778809,259.65549567724315
3340,20,5.765167713165283,318.9925387986176
3340,21,5.805356502532959,332.0735573080756
3340,22,5.761323928833008,317.76875376549106
3340,23,5.437609672546387,229.89200899357135
3608,0,5.871977806091309,354.9503093766539
3608,1,5.699811935424805,298.81119988113994
3608,2,5.512451171875,247.75768003826448
3608,3,5.43402099609375,229.06847952847178
3608,4,5.513044357299805,247.90468988068383
3608,5,5.383357524871826,217.75215772575444
3608,6,4.666935920715332,106.37131244921034
3608,7,5.046968460083008,155.5501923749267
3608,8,5.190232276916504,179.51024417568615
3608,9,5.344981670379639,209.55404351760512
3608,10,4.861515045166016,129.21982775450624
3608,11,5.197752952575684,180.86537185026435
3608,12,5.428219795227051,227.7434543511248
3608,13,5.392825126647949,219.82353847260092
3608,14,5.471346855163574,237.78023272328838
3608,15,5.46628999710083,236.58084695395078
3608,16,5.299253463745117,200.18730709456145
3608,17,5.556192398071289,258.8354154360361
3608,18,5.464336395263672,236.11911334537092
3608,19,5.6006083488464355,270.5909710701323
3608,20,4.97230863571167,144.35977709924927
3608,21,5.445365905761719,231.68203799699626
3608,22,5.595529556274414,269.2201795855404
3608,23,5.426149368286133,227.2724159611703
3608,24,5.715256214141846,303.4619445914905
3608,25,5.504530906677246,245.80312402609005
3608,26,5.538220405578613,254.2251789493995
3608,27,5.628814697265625,278.33201433786
3608,28,5.526203632354736,251.18849474097132
3608,29,5.540424823760986,254.7862157089148
3608,30,5.358209609985352,212.34442657069886
3608,31,5.541750907897949,255.12430778760984
3608,32,5.31896448135376,204.1723482146615
3608,33,5.5848894119262695,266.37082367429656
3608,34,5.717495918273926,304.1423712554927
3608,35,5.491345405578613,242.58336041072675
3608,36,5.633770942687988,279.71492028961586
3608,37,5.6332268714904785,279.5627768501572
3608,38,4.66516637802124,106.18325031146877
3608,39,3.8823277950286865,48.53706801675993
3608,40,4.759227752685547,116.65580397392718
3608,41,5.460022926330566,235.1028143482909
3608,42,5.60977840423584,273.0837171044454
3608,43,5.437806129455566,229.9371773037714
3608,44,5.528091907501221,251.66325583139064
3608,45,5.729607582092285,307.84843943074554
3608,46,5.444775104522705,231.54520038778517
3608,47,5.365085601806641,213.8095363801908
3608,48,5.450845241546631,232.9549859483247
3608,49,5.440346717834473,230.52209572816633
3608,50,5.754662990570068,315.65914948662004
3608,51,5.491913795471191,242.72128153366484
3608,52,5.592724800109863,268.4661405693297
3608,53,5.742293357849121,311.7786116357099
3608,54,5.434684753417969,229.22057588145645
3608,55,5.3334574699401855,207.15296255966925
3608,56,5.423960208892822,226.77542461205124
3608,57,5.3995256423950195,221.30141529282847
3608,58,4.94895601272583,141.02765596290786
3608,59,5.561877250671387,260.31104702043547
3608,60,5.449706554412842,232.68987407146045
3608,61,4.979464054107666,145.3964361454761
3608,62,5.6803483963012695,293.05151020155785
3608,63,5.489657878875732,242.17433972608836
3608,64,5.510834693908691,247.35750872868857
3608,65,5.6589202880859375,286.8387720611156
3608,66,5.468685150146484,237.1481734357335
3608,67,5.4111833572387695,223.89638037992424
3608,68,5.753809928894043,315.38998758568016
3608,69,4.90176248550415,134.52667217345157
3608,70,5.562082290649414,260.3644266640903
3608,71,5.38169002532959,217.38935867012057
3608,72,5.180326461791992,177.74082711175527
3608,73,5.278642654418945,196.10351438207493
3608,74,5.365471839904785,213.89213371898015
3608,75,5.518660068511963,249.3007673422059
3608,76,5.360320091247559,212.79304874193502
3608,77,5.297219276428223,199.78050251210445
3608,78,5.405509948730469,222.6297212852954
3608,79,5.621447563171387,276.2890397395604
3608,80,5.593289375305176,268.61775268726984
3608,81,5.344336032867432,209.41879123294808
3608,82,5.468925952911377,237.2052862477716
3608,83,5.322482109069824,204.89181519221336
3608,84,5.470831871032715,237.65781120207978
3608,85,5.581006050109863,265.33841529371296
3608,86,5.465065956115723,236.29143946043882
3608,87,5.477400302886963,239.22398837263492
3754,0,6.189053535461426,487.3845956107887
3754,1,6.012063503265381,408.3250315742128
3754,2,5.906986236572266,367.596635038355
3754,3,5.970518112182617,391.7085671644808
3754,4,5.943088531494141,381.11018450550245
3754,5,5.8767313957214355,356.6416141862068
3754,6,5.7725324630737305,321.3505113506623
3754,7,5.896972179412842,363.9338714940681
3754,8,5.718263626098633,304.37595338367197
3754,9,5.756117343902588,316.11856341672916
3754,10,5.745405197143555,312.7503276985377
3754,11,5.833898544311523,341.6881723242253
3754,12,5.613262176513672,274.0367376770723
3754,13,5.755411624908447,315.8955512433446
3754,14,5.659330368041992,286.9564230136572
3754,15,5.729315280914307,307.75846811926186
3754,16,5.7468485832214355,313.2020731104805
3754,17,5.859576225280762,350.57554748220315
3754,18,5.762602806091309,318.17540096858687
3754,19,6.0363311767578125,418.35534404381167
3754,20,5.806142807006836,332.3347709150986
3754,21,5.773528575897217,321.6707721973394
3754,22,5.583914756774902,266.1113304575709
3754,23,5.620104789733887,275.9182951246419
3754,24,5.629362106323242,278.484417513167
3754,25,5.769801139831543,320.4739967973163
3754,26,5.783369064331055,324.8517954523783
3754,27,5.828341484069824,339.7946566299239
3754,28,5.855640411376953,349.19845912749753
3754,29,5.769285678863525,320.3088475283604
3890,0,5.632269859313965,279.2953598496845
3890,1,5.734320640563965,309.30277161041863
3890,2,5.755149841308594,315.81286579208216
3890,3,5.78464412689209,325.2662659964281
3890,4,5.71949577331543,304.7512205121904
3890,5,5.773982524871826,321.81682746285105
3890,6,5.7669878005981445,319.5736617965695
3890,7,5.655725479125977,285.9238392780087
3890,8,5.8296589851379395,340.2426314918533
4047,0,5.528835296630859,251.85040911534477
4047,1,5.2843337059021,197.2227313182821
4047,2,5.209604263305664,183.02161549143923
4047,3,4.984205722808838,146.0874949672218
4047,4,5.391180515289307,219.46231130490239
4047,5,5.503950119018555,245.66040605361817
4047,6,4.965577125549316,143.39128116990292
4047,7,5.375263690948486,215.9968212084842
4047,8,5.340524196624756,208.62204060083525
4047,9,5.638950347900391,281.16743554115783
4047,10,5.410274505615234,223.69298423357185
4047,11,5.5005879402160645,244.8358387918171
4047,12,5.293875694274902,199.1136354729612
4047,13,5.397669315338135,220.8909885488875
4047,14,5.140287399291992,170.76483896336646
4047,15,5.281188488006592,196.60339733506052
4047,16,5.329339027404785,206.30156939764902
4047,17,5.139562129974365,170.64103336676408
4047,18,5.602644920349121,271.14261046656895
4047,19,5.232148170471191,187.19449760413332
4047,20,5.482883453369141,240.53929220888494
4047,21,5.085235118865967,161.61793419616723
4047,22,5.338889122009277,208.2812067183682
4047,23,5.3987884521484375,221.1383341662133
4047,24,5.216753005981445,184.33467770468658
4047,25,5.351931571960449,211.01549608920243
4047,26,5.055118560791016,156.8231223154383
4047,27,5.138829708099365,170.5160978994733
4047,28,5.277244567871094,195.82953626381922
