book_id,chunk_index,loss,perplexity
2544,0,5.465792655944824,236.46321481611423
2544,1,5.619214057922363,275.6726353465249
2544,2,5.309962749481201,202.34269087755
2544,3,5.468242168426514,237.04314439466717
2544,4,5.1375885009765625,170.3045833980157
2544,5,5.281434535980225,196.6517771542183
2544,6,5.146759033203125,171.87355020307066
2544,7,5.203925132751465,181.98515771802423
2544,8,5.200949668884277,181.44447225081342
2544,9,5.213263511657715,183.69256387102018
2544,10,5.570159912109375,262.47606898630625
2544,11,5.451464653015137,233.0993256364809
2544,12,4.900710105895996,134.38517351511388
2544,13,5.427651405334473,227.61404405480704
2544,14,5.398595809936523,221.09573769145183
2544,15,5.112442970275879,166.07557739803735
2544,16,5.603758811950684,271.444802216374
2544,17,5.477752685546875,239.30830161236184
2544,18,5.384428024291992,217.9853860974854
2544,19,5.221014499664307,185.1218949385487
2544,20,5.285449981689453,197.4430092005281
2544,21,5.6405534744262695,281.618544010651
2544,22,5.445379734039307,231.68524178268117
2544,23,5.399711608886719,221.34257376756852
2544,24,4.987780570983887,146.61067016078442
2544,25,5.140824794769287,170.85663187784579
2544,26,5.210244178771973,183.13877133478118
2544,27,5.339289665222168,208.36464905210656
2544,28,5.464338302612305,236.11956370726844
2544,29,5.375551223754883,216.0589363102958
2544,30,5.240993499755859,188.85763924982282
2544,31,5.589969635009766,267.72749004759845
2544,32,4.708462715148926,110.8815722570961
2544,33,5.235299110412598,187.78526647327513
2544,34,5.471844673156738,237.89863347012266
2544,35,5.243630409240723,189.35629691867527
2544,36,5.264416694641113,193.33350342203468
2544,37,5.435420989990234,229.38939859163713
2544,38,5.190864562988281,179.62378189319594
2544,39,5.034602165222168,153.6384577301603
2544,40,5.1346116065979,169.79835850390137
2544,41,5.181086540222168,177.875975435761
2544,42,4.736167907714844,113.99651841568495
3129,0,5.2922868728637695,198.797530649226
3129,1,5.583783149719238,266.076310633369
3129,2,5.498986721038818,244.4441166516628
3129,3,5.660879135131836,287.4011960138269
3129,4,5.657257556915283,286.36223258216995
3129,5,5.484766006469727,240.99254670321096
3129,6,5.928700923919678,375.66617775485435
3129,7,5.708317756652832,301.36367458596237
3129,8,5.700472831726074,299.0087483702617
3247,0,5.439469337463379,230.31992886785747
3247,1,5.117124557495117,166.85489750275306
3247,2,4.987747669219971,146.60584649048127
3247,3,5.672577857971191,290.78316674750306
3247,4,4.912306308746338,135.95260179084136
3247,5,5.003791809082031,148.97698174551908
3247,6,4.769690990447998,117.88280941783177
3247,7,4.761987686157227,116.9782109382126
3247,8,4.934017658233643,138.93659225609113
3247,9,4.964974403381348,143.3048821059795
3247,10,5.166801452636719,175.3530644522379
3247,11,4.800210475921631,121.53599522750137
3247,12,4.878252029418945,131.40077833291755
3247,13,4.79376220703125,120.75481977189082
3247,14,5.019658088684082,151.35954340516327
3247,15,4.490774154663086,89.1904663743888
3247,16,5.089549541473389,162.31672862851602
3247,17,5.104550361633301,164.76996697415711
3247,18,4.6642913818359375,106.09038100857127
3247,19,5.145355224609375,171.6324419107992
3247,20,4.572218894958496,96.75856885438886
3247,21,4.636317729949951,103.1637704572237
3247,22,4.684924125671387,108.30205465074906
3247,23,4.638117790222168,103.34963869878682
3247,24,5.765569686889648,319.1207911928025
3247,25,5.061689376831055,157.85697109832756
3247,26,4.965880393981934,143.4347738136339
3247,27,4.709218502044678,110.96540677291199
3247,28,4.739233493804932,114.34652076391882
3247,29,4.985696792602539,146.30548409632004
3247,30,4.866044998168945,129.80651533159804
3247,31,5.022682189941406,151.81796279464797
3247,32,5.148001670837402,172.0872594989969
3247,33,5.256099700927734,191.73221806001598
3247,34,5.584320068359375,266.2192103235676
3247,35,5.415616512298584,224.89115110875065
3247,36,5.250560283660889,190.67306954182092
3247,37,5.294764995574951,199.29078624637623
3247,38,5.1305623054504395,169.1121840171337
3247,39,4.294006824493408,73.25941884118225
3247,40,4.882448673248291,131.95337932222003
3247,41,5.104828357696533,164.81577874376563
3247,42,4.903081893920898,134.7042849431197
3247,43,4.790231704711914,120.32924628674809
3247,44,5.030451774597168,153.00211955500535
3247,45,5.013941287994385,150.49671970846995
3247,46,5.4780378341674805,239.37654977443825
3247,47,5.627854347229004,278.06484648555966
3247,48,5.058183670043945,157.30453974031698
3247,49,4.817424774169922,123.64626337849897
3247,50,4.9579644203186035,142.3038300877476
3247,51,5.124303817749023,168.05710254435598
3247,52,5.441196441650391,230.71805908857812
3247,53,4.777487754821777,118.80550625731678
3247,54,5.400423049926758,221.50010198783067
3247,55,5.398286819458008,221.02743176714836
3247,56,5.234844207763672,187.6998618849867
3247,57,5.106357574462891,165.068010605423
3247,58,5.059232234954834,157.46957026850194
3247,59,5.520383834838867,249.73087420558525
3247,60,5.184704780578613,178.52073922027847
3247,61,5.299555778503418,200.24783582082327
3247,62,5.551426410675049,257.6047441198782
3247,63,4.82855749130249,125.03047296382617
3247,64,4.917976379394531,136.72565220191328
3247,65,4.700252532958984,109.97494124303469
3340,0,5.364513397216797,213.6872285780017
3340,1,5.438213348388672,230.03083114330843
