book_id,chunk_index,loss,perplexity
2544,0,6.0890607833862305,441.00701545706914
2544,1,5.784663200378418,325.27247001727153
2544,2,5.985982894897461,397.8133378519826
2544,3,5.897578716278076,364.1546777604377
2544,4,6.200174331665039,492.8349503421701
2544,5,6.110639572143555,450.6268313907402
2544,6,5.808176040649414,333.0111725601895
2544,7,6.049015998840332,423.6959075895166
2544,8,5.865494728088379,352.6565820741425
2544,9,5.906742572784424,367.5070759614587
3129,0,6.1254425048828125,457.3470468001685
3129,1,6.244245529174805,515.040495275221
3247,0,6.063340663909912,429.8088882276082
3247,1,5.648742198944092,283.9341085073404
3247,2,5.823756217956543,338.24017428654935
3247,3,5.589978218078613,267.7297879809396
3247,4,5.687424182891846,295.1324335504714
3247,5,5.385648250579834,218.25153994690453
3247,6,5.959771156311035,387.5214322557599
3247,7,5.670352458953857,290.13677767753126
3247,8,6.10622501373291,448.6418974491609
3247,9,5.832745552062988,341.29443554146775
3247,10,5.708493232727051,301.41656134053517
3247,11,6.026086807250977,414.09143513381946
3247,12,5.768489837646484,320.054033954336
3247,13,6.053778171539307,425.7184326578559
3247,14,5.971724987030029,392.18159576745325
3247,15,5.95024299621582,383.8466010010024
3340,0,6.096840858459473,444.45146480818534
3340,1,5.989800453186035,399.33491596585037
3340,2,5.980323314666748,395.5682404965606
3340,3,5.794191360473633,328.38653025908286
3340,4,5.782949447631836,324.715510809891
3340,5,5.608242511749268,272.6646118078654
3340,6,6.06013822555542,428.4346533844993
3340,7,5.75606632232666,316.10243496089674
3340,8,5.814513206481934,335.1282205418617
3340,9,5.844664573669434,345.3866705655046
3340,10,6.003670692443848,404.91237774157014
3340,11,5.876770973205566,356.655729443354
3608,0,6.230975151062012,508.25086329057785
3608,1,6.075570106506348,435.0974837281293
3608,2,5.9448065757751465,381.7655114575936
3608,3,5.5149431228637695,248.37584993866474
3608,4,5.811491012573242,334.11692700742316
3608,5,5.554808616638184,258.47749149529164
3608,6,5.840950012207031,344.1060904186758
3608,7,5.936882972717285,378.75250577803024
3608,8,5.892827987670898,362.4287805959205
3608,9,5.912136554718018,369.4947584320244
3608,10,5.818970680236816,336.6253800852032
3608,11,5.96331787109375,388.8983004842871
3608,12,6.139736175537109,463.93115832361264
3608,13,6.1458024978637695,466.7540679502513
3608,14,5.897015571594238,363.94966372126345
3608,15,5.90374755859375,366.40803369891137
3608,16,6.007973670959473,406.65846098890165
3608,17,6.083479881286621,438.5526536255004
3608,18,6.007090091705322,406.2993047041347
3608,19,4.597836017608643,99.26926610029895
3608,20,5.907384872436523,367.74320145203535
3608,21,6.03190803527832,416.50898553107277
3608,22,6.2121663093566895,498.7805948382191
3608,23,5.891003608703613,361.76817593131784
3608,24,5.902721405029297,366.0322356353242
3608,25,6.180953025817871,483.4524795674144
3608,26,6.1421799659729,465.0662953047078
3608,27,5.924307823181152,374.01945814287404
